modelo,notacao_kendall,periodo,lambda_hora,c,tempo_medio_servico_seg,mu_estimado_hora,rho_medio,Wq_media_seg,Wq_desvio_padrao_seg,W_media_seg,W_desvio_padrao_seg,Lq_media,L_media,utilizacao_media,P95_W_medio_seg,throughput_medio_hora,taxa_fila_media,quantidade_replicas,status_predominante,fator_degradacao_medio,erro_little_L_medio,erro_little_Lq_medio
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,480,1,12.4717,288.6535115501495,1.662893333333334,6296.707223896434,270.9472446641892,6309.187313590622,270.9469358363661,839.5609631861913,841.2249751454164,1.0,10918.379627782871,275.7111111111111,1.0,30,INSTAVEL,497.15330835512015,4.289991374336722,4.2193111029475086
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,480,2,12.4717,288.6535115501495,0.831446666666667,14.819338506536448,3.0547549806829672,27.300095887562478,3.0548622064830875,1.9759118008715262,3.6400127850083304,0.8346555503587313,64.32335400627306,480.94666666666666,0.7526752426220008,30,ESTAVEL,2.1512014645178676,1.3588391041817665,1.393067021710633
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,480,3,12.4717,288.6535115501495,0.5542977777777778,1.542328639857269,0.14392986311791073,14.022771809699385,0.14401539314250786,0.20564381864763584,1.869702907959918,0.553982488429348,21.314847895175834,479.18222222222226,0.28931475127792544,30,ESTAVEL,1.1049707436144312,1.1608391407286858,1.1840311598072604
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,480,4,12.4717,288.6535115501495,0.4157233333333335,0.3254402372704874,0.039613654408063866,12.806202225426684,0.03970801814703782,0.043392031636064976,1.7074936300568908,0.41638455831851007,15.178290219979022,480.13777777777784,0.09631630868491697,30,ESTAVEL,1.009107114338036,1.300706960404788,1.4372384238865736
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,480,5,12.4717,288.6535115501495,0.3325786666666667,0.07175636552360011,0.01786035412175812,12.552288247374639,0.017780648876369407,0.009567515403146676,1.6736384329832856,0.3325703142368946,12.62047467124806,479.4933333333334,0.02780962219139848,30,ESTAVEL,0.9890991215567372,1.5962333842833394,1.5962962962962959
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,480,8,12.4717,288.6535115501495,0.20786166666666675,0.0004079264020218628,0.0008653627400492345,12.480566838520195,0.0013480919810937998,5.439018693624837e-05,1.6640755784693595,0.207515440375795,12.602797105251687,478.64888888888896,0.00024137708715951152,30,ESTAVEL,0.9834475956280223,1.9304536791348612,1.4461805555555525
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,480,10,12.4717,288.6535115501495,0.16628933333333334,0.0,0.0,12.48083716465642,0.0012670722885629467,0.0,1.6641116219541894,0.16659383590124086,12.602794532500234,480.3111111111111,0.0,30,ESTAVEL,0.9834688968711585,1.2965638983934755,
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,480,15,12.4717,288.6535115501495,0.11085955555555553,0.0,0.0,12.480711414771145,0.0011637350808026002,0.0,1.6640948553028199,0.11093292848846131,12.603169569917888,479.7288888888889,0.0,30,ESTAVEL,0.9834589879925056,1.3490354279704204,
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,720,1,12.4717,288.6535115501495,2.4943399999999993,9929.22515790899,188.07340003334565,9941.705557573321,188.07349905084703,1985.8450315817981,1988.341111514664,1.0,16505.432681070084,259.81777777777785,1.0,30,INSTAVEL,783.3896131112334,8.17232625351711,8.107226149802974
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,720,2,12.4717,288.6535115501495,1.2471699999999997,3075.708749963854,222.75294497321403,3088.189174872377,222.75281439257586,615.1417499927708,617.6378349744754,1.0,5493.086581558067,567.5466666666667,1.0,30,INSTAVEL,243.34409311434976,1.7083460920926627,1.682202043552815
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,720,3,12.4717,288.6535115501495,0.831446666666667,8.983577183607748,1.3811080232608914,21.464130170876512,1.3810793138642163,1.7967154367215505,4.292826034175303,0.8304139580265307,45.864301418264205,718.0399999999998,0.6855548447185204,30,ESTAVEL,1.6913372190471954,1.230543881411625,1.2103525970047453
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,720,4,12.4717,288.6535115501495,0.6235849999999998,1.443577187352499,0.12534021375753118,13.924000534164035,0.1252264593150766,0.2887154374704998,2.7848001068328068,0.6250602243070379,20.58104414059725,720.8533333333332,0.3028853010834551,30,ESTAVEL,1.0971877338602145,1.1841407460407452,1.1648759603759915
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,720,5,12.4717,288.6535115501495,0.498868,0.3941773689854409,0.04643746342928302,12.87471522823343,0.046777224748797995,0.07883547379708819,2.5749430456466857,0.4991107186718191,15.741090627770879,719.5244444444445,0.12457771890963808,30,ESTAVEL,1.0145058232870232,0.6505580289715984,0.6593210054391746
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,720,8,12.4717,288.6535115501495,0.3117924999999999,0.007287701361286049,0.00324163058208191,12.487825049828245,0.00341816935047486,0.0014575402722572103,2.497565009965649,0.31140572971906977,12.604671422265104,718.3022222222223,0.004197585195621443,30,ESTAVEL,0.9840195304248803,1.3742585661126545,1.3695359874960416
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,720,10,12.4717,288.6535115501495,0.249434,0.0005435854027290849,0.0006856586227195391,12.481021761811014,0.0012538428620071946,0.00010871708054581696,2.4962043523622026,0.24935550853962185,12.602645683790804,718.8844444444443,0.00041928853996111117,30,ESTAVEL,0.9834834428152804,0.9131413636885146,0.8679549114331763
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,720,15,12.4717,288.6535115501495,0.16628933333333334,0.0,0.0,12.480897400782151,0.0007338936966002038,0.0,2.4961794801564303,0.16598700238674496,12.603124601383842,717.8666666666669,0.0,30,ESTAVEL,0.9834736433761679,1.1332092834366978,
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,960,1,12.4717,288.6535115501495,3.325786666666668,12165.644661999446,183.83284099331541,12178.125626982266,183.83289255905538,3244.171909866519,3247.5001671952705,1.0,19354.923342209422,243.68888888888893,1.0,30,INSTAVEL,959.615738777755,11.891244857349212,11.831657121130197
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,960,2,12.4717,288.6535115501495,1.662893333333334,6360.263215131874,159.6042549897045,6372.744088691863,159.60437394672516,1696.0701907018333,1699.3984236511635,1.0,10999.131952757016,550.6,1.0,30,INSTAVEL,502.16147492863433,3.7051031061225594,3.634041896678792
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,960,3,12.4717,288.6535115501495,1.1085955555555556,1491.3816374114672,189.9225875656194,1503.86225076169,189.92253096567518,397.70176997639123,401.0299335364507,0.9999999999999992,2659.6237977056658,858.3466666666666,1.0,30,INSTAVEL,118.5018063524661,1.5318033799077655,1.5156873952777514
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,960,4,12.4717,288.6535115501495,0.831446666666667,6.3436792703989715,0.6693081135770169,18.824130205967936,0.6691072599784306,1.691647805439726,5.019768054924783,0.8323946192983467,36.178477818956836,959.6355555555555,0.6410443523981285,30,ESTAVEL,1.4833096789891482,1.051012828928435,1.068907491045873
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,960,5,12.4717,288.6535115501495,0.6651573333333334,1.3054163893219892,0.12613573926402477,13.786138808045955,0.12643805890909582,0.34811103715253044,3.676303682145588,0.6663889858213957,19.82101693226956,960.7155555555556,0.3050945916446652,30,ESTAVEL,1.0863244625974464,0.7895755101867201,0.8195485024640309
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,960,8,12.4717,288.6535115501495,0.4157233333333335,0.03903178061262732,0.007415269750887649,12.519586389752684,0.007675017291363362,0.010408474830033954,3.3385563706007155,0.4158318755287402,12.614412441901377,959.1155555555555,0.020234420474948247,30,ESTAVEL,0.9865222703874762,1.0175698484184053,1.0254629629629644
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,960,10,12.4717,288.6535115501495,0.3325786666666667,0.002981243810523178,0.001919954890757151,12.483439750694957,0.0022040936973640565,0.0007949983494728471,3.328917266851988,0.33253993964845263,12.603389109806395,958.7511111111111,0.001993676706089171,30,ESTAVEL,0.9836739762569855,0.8169591332505259,0.8236111111111086
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,960,15,12.4717,288.6535115501495,0.22171911111111106,8.057495207593195e-06,4.413271882188564e-05,12.480583829916437,0.0007855805593395116,2.1486653886915186e-06,3.3281556879777154,0.22207778250787932,12.603164146829814,960.4844444444444,4.54938355852782e-06,30,ESTAVEL,0.9834489345213591,1.065760920436747,1.7638888888888882
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,1200,1,12.4717,288.6535115501495,4.157233333333335,13869.130839347348,210.5101680532897,13881.611409501395,210.51015598047573,4623.043613115782,4627.203803167131,1.0,21112.642522130816,226.02666666666667,1.0,30,INSTAVEL,1093.8475424033984,15.761115286148138,15.706924757592336
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,1200,2,12.4717,288.6535115501495,2.0786166666666674,8463.310978115926,157.32869129640957,8475.791532437574,157.32871113765546,2821.103659371975,2825.2638441458575,1.0,14351.856696878584,535.008888888889,1.0,30,INSTAVEL,667.8780628691708,6.0774359272155,6.009796583456174
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,1200,3,12.4717,288.6535115501495,1.3857444444444438,4360.363576456294,170.0997009817131,4372.844279535481,170.09967389858585,1453.4545254854313,1457.6147598451607,1.0000000000000004,7682.090652897789,842.9155555555554,1.0,30,INSTAVEL,344.5727464470532,2.181741607522239,2.110522297433777
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,1200,4,12.4717,288.6535115501495,1.0393083333333337,616.234284466385,156.73829679750037,628.7147191322968,156.738420502263,205.4114281554617,209.57157304409893,0.9997829599368396,1109.9225189615527,1148.6444444444446,0.9994655687287441,30,INSTAVEL,49.54165839313087,0.9878052072479886,0.9817774850461648
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,1200,5,12.4717,288.6535115501495,0.831446666666667,4.769223677782384,0.4940678961555115,17.24963072240705,0.49392264657232665,1.5897412259274613,5.749876907469017,0.831285896263495,31.113772161919538,1198.2044444444446,0.5979897312302324,30,ESTAVEL,1.3592417779506791,0.85114591236423,0.8390219761631003
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,1200,8,12.4717,288.6535115501495,0.5196541666666669,0.14425098333341854,0.014994563960389383,12.624851981261589,0.014884060910356782,0.04808366111113952,4.208283993753863,0.5208430715391283,13.203672203773042,1201.3333333333333,0.06572364491913177,30,ESTAVEL,0.9948170212758958,0.6255243993998181,0.6382835693212353
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,1200,10,12.4717,288.6535115501495,0.4157233333333335,0.017674341836104605,0.004459235615226963,12.498005554210419,0.004539935206571031,0.005891447278701533,4.166001851403473,0.4164694804775995,12.608131269408672,1200.7733333333333,0.010688260843472073,30,ESTAVEL,0.9848217369822001,0.8657638814526124,0.8674074074074061
M/G/c_triangular,M/G/c/∞/∞/FIFO,pico,1200,15,12.4717,288.6535115501495,0.2771488888888889,3.570682410652774e-05,0.00010830120948269157,12.480634996511808,0.000789377154826218,1.1902274702175914e-05,4.160211665503936,0.276869199398174,12.602724374432823,1197.3866666666668,2.60193534579728e-05,30,ESTAVEL,0.9834529663626885,0.8239983198180212,0.8083333333333347
